Employer,Title,City,Job ID,Time Posted,Job Board,Lat,Lng,CityCount
Motion Recruitment,UX/UI Designer / Web / Mobile / B2C,Los Angeles CA,2418268249,2021-03-21,LinkedIn.com,34.0536909,-118.242766,33
"Levi, Ray & Shoup, Inc. (LRS)",UX Designer,Kansas City MO,2503316486,2021-04-14,LinkedIn.com,39.100105,-94.5781416,16
Axos Bank,UX Designer,Overland Park KS,2487434322,2021-04-15,LinkedIn.com,38.9742502,-94.6851702,9
IBM,Garage UX Designer,Kansas City MO,2476255644,2021-04-12,LinkedIn.com,39.100105,-94.5781416,16
Olivus Design,User Experience Designer,Kansas City,2485706398,2021-04-01,LinkedIn.com,39.100105,-94.5781416,2
Creative Circle,UX Designer,Kansas City KS,2489877247,2021-04-18,LinkedIn.com,39.1134562,-94.626497,4
Shamrock Trading Corporation,UI/UX Designer,Overland Park KS,2408437458,2021-04-06,LinkedIn.com,38.9742502,-94.6851702,9
Cboe Global Markets,UI/UX Designer,Lenexa KS,2454112576,2021-04-09,LinkedIn.com,38.9697458,-94.7845837,1
Brillient Corporation,UX Designer,Kansas City MO,2500241476,2021-04-12,LinkedIn.com,39.100105,-94.5781416,16
PamTen Inc,UX Designer,Mission KS,2483772455,2021-03-31,LinkedIn.com,39.0277832,-94.6557914,2
"Softpath System, LLC",UX Designer,Mission KS,2483770709,2021-03-31,LinkedIn.com,39.0277832,-94.6557914,2
Toptal,"UX Designer – Remote, Full-time",Kansas City MO,2507428947,2021-04-17,LinkedIn.com,39.100105,-94.5781416,16
T-Mobile,Senior Designer (UX),Overland Park KS,2489887972,2021-04-18,LinkedIn.com,38.9742502,-94.6851702,9
SMG - Service Management Group,Product User Experience Designer,Kansas City,2490300114,2021-04-05,LinkedIn.com,39.100105,-94.5781416,2
VMLY&R,Senior UI Designer,Kansas City MO,2482280973,2021-04-15,LinkedIn.com,39.100105,-94.5781416,16
EquipmentShare,Senior Product Designer,Kansas City MO,2436782706,2021-04-05,LinkedIn.com,39.100105,-94.5781416,16
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Kansas City MO,2479970949,2021-04-08,LinkedIn.com,39.100105,-94.5781416,16
RentVision,User Interface Designer,Kansas City KS,2509465091,2021-04-18,LinkedIn.com,39.1134562,-94.626497,4
TEKsystems,Sr. UX Designer,Kansas City MO,2477928050,2021-04-13,LinkedIn.com,39.100105,-94.5781416,16
PwC,PwC Digital Products - UX Designer - Sr. Associate,Kansas City MO,2424228749,2021-03-25,LinkedIn.com,39.100105,-94.5781416,16
"Levi, Ray & Shoup, Inc. (LRS)",UX Designer (22391),Kansas City MO,2503996944,2021-04-14,LinkedIn.com,39.100105,-94.5781416,16
W. R. Berkley Corporation,Business Analyst,Overland Park KS,2435780605,2021-04-08,LinkedIn.com,38.9742502,-94.6851702,9
WellSky,UX Designer Summer 2021 Intern,Overland Park KS,2495182910,2021-03-31,LinkedIn.com,38.9742502,-94.6851702,9
VMLY&R,Senior UI Designer,Kansas City MO,2470582324,2021-03-30,LinkedIn.com,39.100105,-94.5781416,16
T-Mobile,Designer (UX),Overland Park KS,2489887968,2021-04-18,LinkedIn.com,38.9742502,-94.6851702,9
Toptal,"UX Designer – Remote, Full-time",Overland Park KS,2507431767,2021-04-17,LinkedIn.com,38.9742502,-94.6851702,9
WellSky,UX Designer Summer 2021 Intern,Overland Park KS,2495184751,2021-03-31,LinkedIn.com,38.9742502,-94.6851702,9
VMLY&R,Senior UX Designer,Kansas City MO,2427038306,2021-03-27,LinkedIn.com,39.100105,-94.5781416,16
RentVision,User Interface Designer,Kansas City MO,2467711954,2021-03-19,LinkedIn.com,39.100105,-94.5781416,16
RentVision,User Interface Designer,Kansas City KS,2509460919,2021-04-18,LinkedIn.com,39.1134562,-94.626497,4
Dropbox,Senior Digital Product Manager - Location Flexible,Kansas City MO,2437329819,2021-04-06,LinkedIn.com,39.100105,-94.5781416,16
Toptal,[REMOTE] UI Designer,Overland Park KS,2507428746,2021-04-17,LinkedIn.com,38.9742502,-94.6851702,9
Toptal,[REMOTE] UI Designer,Kansas City MO,2507431614,2021-04-17,LinkedIn.com,39.100105,-94.5781416,16
RentVision,Web Designer,Kansas City KS,2509477398,2021-04-18,LinkedIn.com,39.1134562,-94.626497,4
PwC,SAP UX Architect Senior Associate,Kansas City MO,2489846909,2021-04-17,LinkedIn.com,39.100105,-94.5781416,16
Toptal,"UX Designer – Remote, Full-time",Tempe AZ,2507430330,2021-04-17,LinkedIn.com,33.4255056,-111.9400091,3
Xpress Technologies,Senior UX/UI Designer,Scottsdale AZ,2486513363,2021-04-17,LinkedIn.com,33.4942189,-111.9260184,7
Blackbaud,User Experience Designer,Norfolk VA,2475425797,2021-03-24,LinkedIn.com,52.56365215,1.2623608080231654,2
Toptal,"UX Designer – Remote, Full-time",Chesapeake VA,2507434087,2021-04-17,LinkedIn.com,36.7183708,-76.2466798,2
Blackbaud,User Experience Designer,Virginia Beach VA,2475424834,2021-03-24,LinkedIn.com,36.8529841,-75.9774183,3
Toptal,[REMOTE] UI Designer,Chesapeake VA,2507435045,2021-04-17,LinkedIn.com,36.7183708,-76.2466798,2
Issuetrak,Digital Marketing Manager,Norfolk VA,99135581,2021-03-30,LinkedIn.com,52.56365215,1.2623608080231654,2
Taproot Foundation,Volunteer Website Design Consultant for Haiti Now (Ayiti Now Corp),Virginia Beach VA,2479717024,2021-04-13,LinkedIn.com,36.8529841,-75.9774183,3
Carvana,User Experience Designer,Atlanta GA,2470569896,2021-03-30,LinkedIn.com,33.7849591,-84.442163,24
nuVizz Inc.,UI/UX Designer,Atlanta GA,2509553017,2021-04-18,LinkedIn.com,33.7849591,-84.442163,24
Mozilla,UX Designer,Atlanta GA,2496558194,2021-04-09,LinkedIn.com,33.7849591,-84.442163,24
The Home Depot,User Experience Designer,Atlanta GA,2450986900,2021-03-24,LinkedIn.com,33.7849591,-84.442163,24
Capgemini,UX Designer (contract),Atlanta GA,2483665988,2021-04-15,LinkedIn.com,33.7849591,-84.442163,24
IBM,Garage UX Designer,Atlanta GA,2476256561,2021-04-12,LinkedIn.com,33.7849591,-84.442163,24
Sagepath Reply,User Experience Designer,Atlanta,2479773934,2021-04-14,LinkedIn.com,33.7489924,-84.3902644,2
Ballard Designs,UX Designer - Temporary,Atlanta GA,2488336181,2021-04-16,LinkedIn.com,33.7849591,-84.442163,24
"Velocity Works, LLC",UI/UX Designer,Atlanta GA,2505240193,2021-04-15,LinkedIn.com,33.7849591,-84.442163,24
FormAssembly,User Experience Designer,Atlanta GA,2507224702,2021-04-16,LinkedIn.com,33.7849591,-84.442163,24
OneTrust,UX Designer,Atlanta GA,2474647191,2021-04-09,LinkedIn.com,33.7849591,-84.442163,24
NCR Corporation,UX Designer,Atlanta GA,2469456664,2021-04-06,LinkedIn.com,33.7849591,-84.442163,24
Context Travel,"UX Designer (Contract, Remote)",Atlanta GA,2472616802,2021-03-23,LinkedIn.com,33.7849591,-84.442163,24
Jobot,UX Designer,Atlanta GA,2484379888,2021-04-12,LinkedIn.com,33.7849591,-84.442163,24
Nebo Agency,User Experience (UX) Designer,Atlanta GA,2500823277,2021-04-12,LinkedIn.com,33.7849591,-84.442163,24
UnitedLex,UI/UX Designer,Atlanta,2440681353,2021-04-09,LinkedIn.com,33.7489924,-84.3902644,2
TEKsystems,UX Designer,Atlanta GA,2479777465,2021-04-14,LinkedIn.com,33.7849591,-84.442163,24
Dice,UX Designer,Atlanta GA,2507217309,2021-04-16,LinkedIn.com,33.7849591,-84.442163,24
State Farm ®,UX Designer,Dunwoody GA,2458069216,2021-03-30,LinkedIn.com,33.9463786,-84.3342686,1
Calendly,UI/UX Designer,Atlanta GA,2491797342,2021-04-06,LinkedIn.com,33.7849591,-84.442163,24
EY,User Experience Designer - Tech Consulting Staff,Atlanta GA,2488396079,2021-04-16,LinkedIn.com,33.7849591,-84.442163,24
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Atlanta GA,2502743021,2021-04-14,LinkedIn.com,33.7849591,-84.442163,24
Toptal,"UX Designer – Remote, Full-time",Atlanta GA,2507429413,2021-04-17,LinkedIn.com,33.7849591,-84.442163,24
U.S. Bank,"UXDesigner, Visual and Interactivity - Multiple-Locations",Atlanta GA,2506876065,2021-04-08,LinkedIn.com,33.7849591,-84.442163,24
Blackbaud,User Experience Designer,Atlanta GA,2475429367,2021-03-24,LinkedIn.com,33.7849591,-84.442163,24
Blackbaud,User Experience Designer,Colorado Springs CO,2475427547,2021-03-24,LinkedIn.com,38.8339578,-104.8253485,11
Toptal,"UX Designer – Remote, Full-time",Colorado Springs CO,2507434117,2021-04-17,LinkedIn.com,38.8339578,-104.8253485,11
KBR Careers - Gov Solutions,User Experience Designer,Colorado Springs CO,2475183675,2021-04-03,LinkedIn.com,38.8339578,-104.8253485,11
Compassion International,User Experience Designer II,Colorado Springs CO,2447977133,2021-04-09,LinkedIn.com,38.8339578,-104.8253485,11
BombBomb,Senior UX Designer,Colorado Springs CO,2475365786,2021-03-24,LinkedIn.com,38.8339578,-104.8253485,11
Verizon,UX CX Designer Principal Engineer,Colorado Springs CO,2432115025,2021-04-03,LinkedIn.com,38.8339578,-104.8253485,11
Blackbaud,Senior UX Designer,Colorado Springs CO,2496996480,2021-04-09,LinkedIn.com,38.8339578,-104.8253485,11
Toptal,[REMOTE] UI Designer,Colorado Springs CO,2507429603,2021-04-17,LinkedIn.com,38.8339578,-104.8253485,11
Christian Care Ministry,Seasonal Customer Service Call Center Representative,Colorado Springs CO,2507245076,2021-04-16,LinkedIn.com,38.8339578,-104.8253485,11
Dark Wolf Solutions,UI/UX Designer,Colorado Springs CO,2509351728,2021-04-04,LinkedIn.com,38.8339578,-104.8253485,11
Focus on the Family,Manager of Ecommerce,Colorado Springs CO,2471115251,2021-03-21,LinkedIn.com,38.8339578,-104.8253485,11
Mutual of Omaha,"UX Designer - Remote or Omaha, NE",Omaha NE,2497022720,2021-04-09,LinkedIn.com,41.2587459,-95.9383758,15
Harbinger Partners,Remote UX Designer,Omaha,2474644017,2021-04-09,LinkedIn.com,41.2587459,-95.9383758,2
Medical Solutions,UI/UX Designer,Omaha,2493726862,2021-04-07,LinkedIn.com,41.2587459,-95.9383758,2
Spreetail,UX Designer,Omaha NE,2484399517,2021-04-08,LinkedIn.com,41.2587459,-95.9383758,15
Aviture,User Experience Designer Level 2,Omaha NE,2477977954,2021-04-13,LinkedIn.com,41.2587459,-95.9383758,15
Toptal,"UX Designer – Remote, Full-time",Omaha NE,2507426778,2021-04-17,LinkedIn.com,41.2587459,-95.9383758,15
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Omaha NE,2479974759,2021-04-08,LinkedIn.com,41.2587459,-95.9383758,15
RentVision,User Interface Designer,Omaha NE,2467711952,2021-03-19,LinkedIn.com,41.2587459,-95.9383758,15
Aureus Group,UI DESIGNER,Omaha NE,2503917402,2021-04-14,LinkedIn.com,41.2587459,-95.9383758,15
Ad Hoc LLC,Senior UX Designer,Omaha NE,2502454053,2021-04-14,LinkedIn.com,41.2587459,-95.9383758,15
Mutual of Omaha,"UX Visual Designer - Remote or Omaha, NE",Omaha NE,2502464941,2021-04-14,LinkedIn.com,41.2587459,-95.9383758,15
Toptal,[REMOTE] UI Designer,Omaha NE,2507435179,2021-04-17,LinkedIn.com,41.2587459,-95.9383758,15
PwC,SAP UX Architect Senior Associate,Omaha NE,2489853043,2021-04-17,LinkedIn.com,41.2587459,-95.9383758,15
Taproot Foundation,Volunteer Website Design Consultant for Haiti Now (Ayiti Now Corp),Omaha NE,2479711726,2021-04-13,LinkedIn.com,41.2587459,-95.9383758,15
Cordova,UX Designer J892,Omaha NE,2504546993,2021-04-15,LinkedIn.com,41.2587459,-95.9383758,15
STEM Xpert,UX Designer,Omaha NE,2502903555,2021-03-20,LinkedIn.com,41.2587459,-95.9383758,15
Nebraska Furniture Mart,User Experience Designer - Omaha,Omaha NE,2492251731,2021-04-06,LinkedIn.com,41.2587459,-95.9383758,15
Athletic Greens,Lead UX Designer,New York City,2450956677,2021-04-15,LinkedIn.com,40.7127281,-74.0060152,4
IronNet Cybersecurity,UX Designer,United States,2462913805,2021-04-15,LinkedIn.com,39.7837304,-100.4458825,5
Mozilla,UX Designer,Charlotte NC,2496559175,2021-04-09,LinkedIn.com,35.2272086,-80.8430827,2
Eliassen Group,UX Designer,Adelphi MD,2491568153,2021-04-06,LinkedIn.com,39.002575,-76.97273665457263,1
Facilisgroup,UX/UI Designer,Brentwood MO,2446849541,2021-04-15,LinkedIn.com,38.6175522,-90.3492829,1
Creative Circle,UX Designer,Seattle WA,2448702682,2021-04-15,LinkedIn.com,47.6038321,-122.3300624,18
Dice,UX Designer,Johnston IA,2505948054,2021-04-16,LinkedIn.com,41.6731523,-93.6973395,1
Sleep Number Corporation,UX Designer,Minneapolis MN,2467764088,2021-04-18,LinkedIn.com,44.9772995,-93.2654692,23
Jobot,UX Designer,Miami FL,2502989858,2021-04-14,LinkedIn.com,25.7741728,-80.19362,30
Dice,UI/UX Designer & Developer,Miami Lakes FL,2505939620,2021-04-16,LinkedIn.com,25.9087056,-80.3086619,2
PwC,User Experience (UX) Designer,Hallandale Beach FL,2457180588,2021-03-19,LinkedIn.com,25.9812025,-80.148379,2
Pearson,User Experience Designer,Miami FL,2474420635,2021-04-01,LinkedIn.com,25.7741728,-80.19362,30
Toptal,"UX Designer – Remote, Full-time",Hialeah FL,2507427905,2021-04-17,LinkedIn.com,25.8575963,-80.2781057,1
Blackbaud,User Experience Designer,Miami FL,2475425796,2021-03-24,LinkedIn.com,25.7741728,-80.19362,30
BrainStation,"Educator, UX Designer",Miami FL,2483773908,2021-03-31,LinkedIn.com,25.7741728,-80.19362,30
Magic Leap,"Lead Designer, Health Applications UX/UI",Plantation FL,2444458630,2021-04-18,LinkedIn.com,26.1275862,-80.2331036,2
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Miami FL,2479941006,2021-04-07,LinkedIn.com,25.7741728,-80.19362,30
Kforce Inc,Director of UX Designer,Miami FL,2482206840,2021-04-05,LinkedIn.com,25.7741728,-80.19362,30
"Fjord, Part of Accenture Interactive",Visual Designer @ Fjord,Miami FL,2473664204,2021-04-01,LinkedIn.com,25.7741728,-80.19362,30
Advanced Car Shipping,UX/UI Designer,Miami FL,2504455470,2021-04-15,LinkedIn.com,25.7741728,-80.19362,30
Pitney Bowes,UX Interaction Designer - Remote Opportunity,Miami FL,2505345782,2021-04-15,LinkedIn.com,25.7741728,-80.19362,30
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Miami FL,2479971940,2021-04-08,LinkedIn.com,25.7741728,-80.19362,30
"TracFone Wireless, Inc.","UI Designer & Digital Media Developer, II",Miami FL,2500532181,2021-04-12,LinkedIn.com,25.7741728,-80.19362,30
WarnerMedia,"Digital Graphic Designer, CNN Español",Miami FL,2424222995,2021-03-25,LinkedIn.com,25.7741728,-80.19362,30
Toptal,"UX Designer – Remote, Full-time",Miramar FL,2507433497,2021-04-17,LinkedIn.com,25.9873137,-80.2322706,1
Blackbaud,User Experience Designer,Fort Lauderdale FL,2475423951,2021-03-24,LinkedIn.com,26.1223084,-80.1433786,2
Creative Circle,Sr. UX/UI Designer,Fort Lauderdale FL,2461553587,2021-03-23,LinkedIn.com,26.1223084,-80.1433786,2
Elastic,Product Designer,Miami FL,2485545002,2021-04-13,LinkedIn.com,25.7741728,-80.19362,30
KAG Recruiting,UX Designer,Miami Lakes FL,2508297061,2021-04-17,LinkedIn.com,25.9087056,-80.3086619,2
Twitter,"Senior Product Designer, Home",Miami FL,2475101184,2021-04-02,LinkedIn.com,25.7741728,-80.19362,30
VMware,Lead UX Researcher - Opportunity for Working Remotely,Miami FL,2433033187,2021-04-02,LinkedIn.com,25.7741728,-80.19362,30
Blackstone,"BXTI - Product Success, UX Researcher, Associate",Miami FL,2376116697,2021-03-29,LinkedIn.com,25.7741728,-80.19362,30
Chegg Inc.,Graphic Designer - Marketing - 3.5 months Contract,Miami FL,2454017660,2021-04-16,LinkedIn.com,25.7741728,-80.19362,30
Newsela,Senior Visual Designer,Miami FL,2487426664,2021-04-15,LinkedIn.com,25.7741728,-80.19362,30
WarnerMedia,"Senior Product Designer, International - HBO Max",Miami FL,2370688232,2021-04-18,LinkedIn.com,25.7741728,-80.19362,30
Screen Graphics ,Art Director,Miami FL,2468092262,2021-03-29,LinkedIn.com,25.7741728,-80.19362,30
"Fjord, Part of Accenture Interactive",Interaction Design Director @ Fjord,Miami FL,2465970784,2021-04-17,LinkedIn.com,25.7741728,-80.19362,30
Verizon,Product Designer,Miami FL,2505498693,2021-04-15,LinkedIn.com,25.7741728,-80.19362,30
Zendesk,"Senior Product Designer, Design Systems",Miami FL,2410299597,2021-04-16,LinkedIn.com,25.7741728,-80.19362,30
Magic Leap,"Senior Designer, Health Applications UX/UI",Plantation FL,2479717160,2021-04-13,LinkedIn.com,26.1275862,-80.2331036,2
PwC,Job Posting Title PwC Digital Products - UX Designer - Sr. Associate,Miami FL,2487401719,2021-04-15,LinkedIn.com,25.7741728,-80.19362,30
BrainStation,"Associate Educator, UX Designer",Miami FL,2483774814,2021-03-31,LinkedIn.com,25.7741728,-80.19362,30
Toptal,"UX Designer – Remote, Full-time",Miami FL,2507429382,2021-04-17,LinkedIn.com,25.7741728,-80.19362,30
PwC,PwC Digital Products - UX Designer - Sr. Associate,Hallandale Beach FL,2424228762,2021-03-25,LinkedIn.com,25.9812025,-80.148379,2
Blackbaud,Senior UX Designer,Miami FL,2497000193,2021-04-09,LinkedIn.com,25.7741728,-80.19362,30
Perficient,Digital Product Owner,Miami FL,2396974182,2021-04-07,LinkedIn.com,25.7741728,-80.19362,30
Citrix,Sr. UX Researcher,Miami FL,2481421677,2021-03-29,LinkedIn.com,25.7741728,-80.19362,30
Slalom,"Experience Designer, Consultant - South Florida",Miami FL,2464837829,2021-03-25,LinkedIn.com,25.7741728,-80.19362,30
Toptal,"UX Designer – Remote, Full-time",Oakland CA,2507431625,2021-04-17,LinkedIn.com,37.8044557,-122.2713563,5
ServiceChannel,UX Designer,Pleasanton CA,2427004943,2021-03-27,LinkedIn.com,37.6624312,-121.8746789,2
iHire,Senior User Experience ( UX ) Designer,San Francisco CA,2501668594,2021-04-09,LinkedIn.com,37.7790262,-122.419906,40
Altais,UX/UI Designer,Oakland CA,2503308878,2021-04-14,LinkedIn.com,37.8044557,-122.2713563,5
Informatica,Web Visual and UX Designer,Redwood City CA,2461514608,2021-03-23,LinkedIn.com,37.4863239,-122.232523,6
Nextdoor,Product Designer,San Francisco CA,2191742888,2021-04-17,LinkedIn.com,37.7790262,-122.419906,40
Visa,Sr. UX Designer,San Francisco CA,2489829765,2021-04-17,LinkedIn.com,37.7790262,-122.419906,40
Samba TV,UX/UI Designer,San Francisco CA,2438750218,2021-04-08,LinkedIn.com,37.7790262,-122.419906,40
Tradeshift,Sr. UX Designer,San Francisco CA,2484389381,2021-03-19,LinkedIn.com,37.7790262,-122.419906,40
"TalentBurst, an Inc 5000 company",Sr UX Designer,San Francisco CA,2481119851,2021-04-08,LinkedIn.com,37.7790262,-122.419906,40
Cognizant Softvision,UX Designer (relocate to Dallas),San Francisco CA,2466637611,2021-04-02,LinkedIn.com,37.7790262,-122.419906,40
Creative Circle,UX Researcher / Designer,San Francisco CA,2474491241,2021-04-02,LinkedIn.com,37.7790262,-122.419906,40
Bellwether Coffee,Lead UX Designer,Berkeley CA,2476402064,2021-04-03,LinkedIn.com,37.8708393,-122.2728639,3
Optello,UI & Interaction Designer,Pleasanton CA,2488327596,2021-04-16,LinkedIn.com,37.6624312,-121.8746789,2
Virgin Pulse,UX Designer (Entry to Mid-Level),Minneapolis MN,2506862360,2021-03-22,LinkedIn.com,44.9772995,-93.2654692,23
U.S. Bank,User Experience Designer,Minneapolis MN,2462872008,2021-04-12,LinkedIn.com,44.9772995,-93.2654692,23
NetSPI,UX Designer,Minneapolis MN,2458034493,2021-03-29,LinkedIn.com,44.9772995,-93.2654692,23
Kelly,User Experience Designer,Minneapolis MN,2485571932,2021-04-13,LinkedIn.com,44.9772995,-93.2654692,23
IBM,Garage UX Designer,Minneapolis MN,2476258351,2021-04-12,LinkedIn.com,44.9772995,-93.2654692,23
PeerSource,User Experience Designer,Minneapolis MN,2460825410,2021-04-13,LinkedIn.com,44.9772995,-93.2654692,23
Epic,User Experience Designer,Minneapolis MN,2490643527,2021-04-06,LinkedIn.com,44.9772995,-93.2654692,23
Wiley,Brand UX Designer,Minneapolis MN,2503791831,2021-04-14,LinkedIn.com,44.9772995,-93.2654692,23
Wells Fargo,User Experience Designer,Minneapolis MN,2502879651,2021-04-14,LinkedIn.com,44.9772995,-93.2654692,23
Marvin,UX Designer,Eagan MN,2423127336,2021-03-25,LinkedIn.com,44.818173,-93.1659179,2
Celarity,User Experience Designer,Greater Minneapolis-St. Paul,2460802633,2021-04-09,LinkedIn.com,,,1
Blackbaud,User Experience Designer,Minneapolis MN,2475427495,2021-03-24,LinkedIn.com,44.9772995,-93.2654692,23
Amazon,"UX Designer - Middle Mile (Bellevue, Minneapolis, or Nashville)",Minneapolis MN,2479922233,2021-04-07,LinkedIn.com,44.9772995,-93.2654692,23
Thomson Reuters,User Experience Designer,Eagan MN,2468657778,2021-03-19,LinkedIn.com,44.818173,-93.1659179,2
Toptal,"UX Designer – Remote, Full-time",Minneapolis MN,2507426743,2021-04-17,LinkedIn.com,44.9772995,-93.2654692,23
Horizontal Talent,User Experience Designer,Richfield MN,2486247821,2021-03-19,LinkedIn.com,44.8766431,-93.2877877,2
3M,Lead Interaction Designer,Maplewood MN,2481149358,2021-04-08,LinkedIn.com,44.9533351,-92.9953373,1
Xcel Energy,Senior UX/UI Designer Job,Minneapolis MN,2506066998,2021-04-16,LinkedIn.com,44.9772995,-93.2654692,23
Amazon,"Senior UX Designer - Middle Mile (Bellevue, Minneapolis, or Nashville)",Minneapolis MN,2473918678,2021-04-01,LinkedIn.com,44.9772995,-93.2654692,23
"Mindset Consulting, LLC",Senior UX Designer,Minneapolis MN,2468068896,2021-03-29,LinkedIn.com,44.9772995,-93.2654692,23
Contech Systems Inc.,Senior UX Designer,Minnetonka MN,2508490658,2021-04-17,LinkedIn.com,44.9127229,-93.499059,1
Spok,Senior UX Designer (20-176),Minneapolis MN,2427868037,2021-03-29,LinkedIn.com,44.9772995,-93.2654692,23
Solutran,Graphic Designer,Minneapolis MN,2473311866,2021-03-22,LinkedIn.com,44.9772995,-93.2654692,23
Ceridian,Senior Mobile UX Designer,Minneapolis MN,2496741765,2021-04-09,LinkedIn.com,44.9772995,-93.2654692,23
U.S. Bank,"Senior Software Engineer (Full Stack React/Java/Microservices) - Minneapolis, MN",Richfield MN,2483737646,2021-03-23,LinkedIn.com,44.8766431,-93.2877877,2
Brafton Inc.,UX/UI Designer (Remote,Minneapolis MN,2505110057,2021-04-15,LinkedIn.com,44.9772995,-93.2654692,23
Wunderman Thompson,Director of UX Design,Minneapolis MN,2469909375,2021-03-20,LinkedIn.com,44.9772995,-93.2654692,23
Xcel Energy,UX/UI Designer Job,Minneapolis MN,2497329195,2021-03-23,LinkedIn.com,44.9772995,-93.2654692,23
Horizontal Digital,Senior User Experience Designer,St Louis Park MN,2479922336,2021-04-07,LinkedIn.com,44.9475726,-93.3569023,1
Toptal,[REMOTE] UI Designer,Minneapolis MN,2507432319,2021-04-17,LinkedIn.com,44.9772995,-93.2654692,23
Gitwit,User Experience Designer,Tulsa OK,2505135966,2021-04-15,LinkedIn.com,36.1556805,-95.9929113,8
Toptal,"UX Designer – Remote, Full-time",Tulsa OK,2507426715,2021-04-17,LinkedIn.com,36.1556805,-95.9929113,8
Ad Hoc LLC,Senior UX Designer,Tulsa OK,2502450748,2021-04-14,LinkedIn.com,36.1556805,-95.9929113,8
Gitwit,UX/UI Designer,Tulsa OK,2478886234,2021-03-27,LinkedIn.com,36.1556805,-95.9929113,8
Toptal,[REMOTE] UI Designer,Tulsa OK,2507433567,2021-04-17,LinkedIn.com,36.1556805,-95.9929113,8
PwC,SAP UX Architect Senior Associate,Tulsa OK,2489849415,2021-04-17,LinkedIn.com,36.1556805,-95.9929113,8
Flexjet,UI/UX Designer,Richmond Heights OH,2506880111,2021-04-16,LinkedIn.com,41.552829,-81.510121,1
PartsSource Inc.,User Experience (UX) Designer,Greater Cleveland,2397791537,2021-04-13,LinkedIn.com,51.61984295,-0.2304426024405774,1
Toptal,"UX Designer – Remote, Full-time",Cleveland OH,2507428816,2021-04-17,LinkedIn.com,41.5051613,-81.6934446,16
Apex Systems,UX Designer,Cleveland OH,2477266265,2021-04-06,LinkedIn.com,41.5051613,-81.6934446,16
Blackbaud,User Experience Designer,Cleveland OH,2475425794,2021-03-24,LinkedIn.com,41.5051613,-81.6934446,16
HireTech Group,UX Designer,Bedford Heights OH,2490823029,2021-04-05,LinkedIn.com,41.4143826,-81.5061146,2
Planet Technology,User Experience Designer,Cleveland OH,2477211970,2021-04-05,LinkedIn.com,41.5051613,-81.6934446,16
Federal Reserve Bank of Cleveland,UX Designer/Sr. UX Designer,Cleveland OH,2422811721,2021-03-25,LinkedIn.com,41.5051613,-81.6934446,16
Medical Mutual,Bravo- User Experience Designer,Cleveland OH,2500943549,2021-04-13,LinkedIn.com,41.5051613,-81.6934446,16
ExactCare,Senior UI/UX Designer,Cleveland OH,2485130345,2021-04-16,LinkedIn.com,41.5051613,-81.6934446,16
PwC,PwC Digital Products - UX Designer - Sr. Associate,Cleveland OH,2424228703,2021-03-25,LinkedIn.com,41.5051613,-81.6934446,16
Jobot,Lead UI/UX Designer,Shaker Heights OH,2484305821,2021-04-12,LinkedIn.com,41.4739419,-81.5370671,1
Dice,UX/Product Designer - Remote,Cleveland OH,2505951663,2021-04-16,LinkedIn.com,41.5051613,-81.6934446,16
Cleveland Clinic,Senior User Interface Designer,Beachwood OH,2498455956,2021-04-10,LinkedIn.com,41.464498,-81.508732,2
Ad Hoc LLC,Senior UX Designer,Cleveland OH,2502452481,2021-04-14,LinkedIn.com,41.5051613,-81.6934446,16
Blackbaud,Senior UX Designer,Cleveland OH,2496996508,2021-04-09,LinkedIn.com,41.5051613,-81.6934446,16
Toptal,[REMOTE] UI Designer,Cleveland OH,2507430328,2021-04-17,LinkedIn.com,41.5051613,-81.6934446,16
CardinalCommerce,UX Designer Intern,Cleveland OH,2483793375,2021-03-31,LinkedIn.com,41.5051613,-81.6934446,16
Paragon,Senior Customer Experience Design Strategist,Cleveland OH,2468975943,2021-03-19,LinkedIn.com,41.5051613,-81.6934446,16
PwC,SAP UX Architect Senior Associate,Cleveland OH,2489848491,2021-04-17,LinkedIn.com,41.5051613,-81.6934446,16
Toptal,"UX Designer – Remote, Full-time",Wichita KS,2507430798,2021-04-17,LinkedIn.com,37.6922361,-97.3375448,7
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Wichita KS,2479936606,2021-04-07,LinkedIn.com,37.6922361,-97.3375448,7
Toptal,[REMOTE] UI Designer,Wichita KS,2507435183,2021-04-17,LinkedIn.com,37.6922361,-97.3375448,7
PK Companies,UI/UX Designer,Wichita KS,2503916811,2021-04-07,LinkedIn.com,37.6922361,-97.3375448,7
Turnitin,UX Designer - ExamSoft,Dallas TX,2464245268,2021-03-31,LinkedIn.com,32.7762719,-96.7968559,20
MATRIX Resources,User Experience Designer,Dallas TX,2456600117,2021-03-26,LinkedIn.com,32.7762719,-96.7968559,20
Blackbaud,User Experience Designer,Dallas TX,2475425841,2021-03-24,LinkedIn.com,32.7762719,-96.7968559,20
Creative Circle,Remote UI / UX Designer,Dallas TX,2477282556,2021-04-06,LinkedIn.com,32.7762719,-96.7968559,20
